GeneID,BaseMean,log2(FC),StdErr,WaldStats,Pval,AdjP
Ess2,618.4465545,0.132866552,0.098252236,1.352300545,0.17627919,0.273044546
Prune1,1479.194034,-0.120460642,0.089095445,-1.352040412,0.176362388,0.273149112
Hist1h1d,11.55882304,-0.492062083,0.364165451,-1.351204737,0.176629858,0.273539034
Tbc1d24,1173.244249,-0.146333295,0.108320943,-1.350923387,0.176719976,0.273654254
1700007J10Rik,4.334472444,0.746638154,0.553033863,1.350076739,0.176991369,0.274050136
Gadd45gip1,1198.616096,-0.223625701,0.165663751,-1.349877085,0.177055413,0.274124921
Emc2,3690.980994,0.265677043,0.19691215,1.349216101,0.177267565,0.27438554
Gm6377,1.181031799,0.936761686,0.694270579,1.34927464,0.177248768,0.27438554
Samd1,666.5399172,-0.186837029,0.138479315,-1.349205322,0.177271026,0.27438554
Rnaset2b,563.2167208,0.266376076,0.197484406,1.348846125,0.177386396,0.274539706
Lsmem2,2.751100653,0.829793997,0.615221833,1.348772023,0.177410204,0.274552146
Ciao3,565.2148572,-0.124097974,0.092021634,-1.348573909,0.177473866,0.274626256
Tmem248,1315.633811,-0.126432276,0.093835159,-1.347387027,0.177855617,0.275192525
Cnih4,873.5784823,0.159947031,0.118722258,1.347237107,0.17790388,0.27524274
Kansl3,2485.081709,0.167782331,0.124567795,1.346915798,0.178007353,0.275378356
Pkn2,410.3749185,0.233081183,0.173110641,1.346428977,0.178164211,0.275596527
Rrbp1,2083.616703,0.232737654,0.172951952,1.345678097,0.178406353,0.275946571
Tmem198b,140.3644566,0.245531084,0.182571278,1.344850553,0.178673501,0.276335227
Gon7,277.5632606,0.189232574,0.140721625,1.344729877,0.178712483,0.276346418
Kxd1,526.2599659,0.15964711,0.118716845,1.344772178,0.178698818,0.276346418
Sharpin,797.322612,-0.127882322,0.095126872,-1.344334355,0.178840291,0.276519491
Nsl1,81.789159,0.24478223,0.182130175,1.343996014,0.178949676,0.276664049
Ddx58,281.4500082,0.301490074,0.224376666,1.343678376,0.179052413,0.276798305
Gnrh1,2.118356087,0.900036674,0.669900568,1.343537708,0.179097924,0.276844079
Sel1l,2337.276658,-0.175669838,0.130770224,-1.343347383,0.179159516,0.276914699
Ypel2,50.78270908,-0.35836424,0.266798697,-1.343200863,0.179206942,0.276963415
Pop7,425.6065109,-0.189722603,0.14125398,-1.343131024,0.179229551,0.27697377
Dgat1,237.6421294,0.176266567,0.131276897,1.342708205,0.179366477,0.277160767
Lrrc8a,1043.994839,-0.162647437,0.1211984,-1.341993263,0.17959818,0.277494171
Cnga3,2.504952675,0.892844104,0.665422938,1.34176935,0.179670793,0.277581729
Acap3,5646.705679,0.181079853,0.135002781,1.341304611,0.179821573,0.277790026
Nfxl1,181.3358227,0.171169598,0.127624849,1.341193341,0.179857688,0.277821165
Cbll1,378.6696828,-0.162505334,0.12118526,-1.340966169,0.179931437,0.277910425
Rab3ip,685.3406198,0.14123186,0.105352774,1.340561379,0.180062904,0.27808881
Gm13032,2.190926221,0.912544347,0.680778595,1.340442183,0.180101629,0.278123946
Phlda1,824.2291046,0.206682535,0.154207228,1.340290839,0.180150809,0.278175217
3110070M22Rik,32.68963375,-0.322557997,0.240692802,-1.340123156,0.180205309,0.278231157
Ccin,3.977240683,0.819385485,0.611505543,1.339947765,0.180262328,0.278231157
Gpr132,2.397742857,-0.937132542,0.699438623,-1.339835277,0.180298904,0.278231157
Pank2,672.931993,0.106062697,0.0791604,1.339845382,0.180295618,0.278231157
Slc10a3,154.8015084,0.201582639,0.150440987,1.339944936,0.180263247,0.278231157
Trmt10a,469.2132926,0.130602221,0.09747444,1.339861205,0.180290473,0.278231157
Washc4,3221.651242,-0.188060218,0.140354259,-1.339896764,0.18027891,0.278231157
Kpna2,2635.269798,-0.173417003,0.129452218,-1.33962172,0.180368359,0.278313669
Tbc1d15,702.4420038,0.195727478,0.146127967,1.339425174,0.180432299,0.278387657
Myo15,7.482638341,-0.599908602,0.448072895,-1.338863852,0.180614999,0.278644851
Ndufb5,2721.07717,0.254041106,0.18975441,1.338788942,0.180639392,0.278657789
Arhgef17,3347.695553,0.169080838,0.126344304,1.338254541,0.180813475,0.278896782
Cxcl9,1.776710026,-0.93497505,0.698698928,-1.338165858,0.180842376,0.278896782
Eea1,1747.457908,-0.230941631,0.172576683,-1.338197183,0.180832167,0.278896782
Plekha8,284.636125,0.210792588,0.157534442,1.338073032,0.180872631,0.278918734
Immp2l,173.9847476,0.242797403,0.181469437,1.337952036,0.180912073,0.278954848
Cdkl4,32.03872967,-0.347459962,0.259733511,-1.337755614,0.180976115,0.279028885
Zfp945,598.5707521,-0.260514211,0.194822447,-1.33718786,0.181161324,0.279289705
Ints7,552.3758525,-0.152860121,0.114354902,-1.336716822,0.181315089,0.279502009
Cenpp,25.13051738,0.472600468,0.353593617,1.336563911,0.181365026,0.279554236
Map3k15,40.11283162,-0.356752495,0.26694575,-1.336423206,0.181410986,0.279600324
Rbbp9,303.7941736,-0.202493641,0.151524963,-1.336371496,0.181427878,0.279601608
Esco2,7.290133775,-0.607794711,0.454844548,-1.336269093,0.181461335,0.279628416
Eml6,757.2460084,-0.265029276,0.198361905,-1.336089592,0.181519991,0.279694048
Dll1,32.10901324,-0.460577831,0.34478965,-1.335822672,0.181607241,0.279803722
Rasl10a,33.05466124,-0.503739863,0.377125709,-1.335734613,0.181636032,0.279823318
Pilra,1.482751946,0.935151306,0.700302283,1.335353788,0.181760582,0.279990421
Rhd,4.448622159,0.711335415,0.532789466,1.335115387,0.181838584,0.280085796
Trip4,1371.527521,0.138456528,0.103718778,1.33492248,0.181901719,0.280158257
Epha8,930.5961648,0.316668583,0.237255716,1.334714242,0.18196989,0.28023846
Casc1,9.650233859,0.538504857,0.403514925,1.334535164,0.182028531,0.280303973
2610028H24Rik,1.643179111,-0.930919378,0.697740936,-1.334190571,0.182141409,0.280442216
Isy1,623.6531195,0.139665758,0.104684197,1.334162759,0.182150522,0.280442216
E130310I04Rik,1.771838532,0.933356672,0.699619965,1.334090962,0.182174048,0.280442628
Pigg,406.9474848,-0.187745496,0.14073204,-1.334063626,0.182183005,0.280442628
Gm3500,66.29156983,-0.41734071,0.31291902,-1.33370196,0.182301552,0.280600303
Angptl6,227.8088745,-0.282091222,0.211518777,-1.333646242,0.182319821,0.280603614
D030047H15Rik,7.737311831,0.657835508,0.493360114,1.33337797,0.182407798,0.280714202
Slc20a2,395.8917837,0.249115212,0.186869442,1.33309764,0.182499764,0.280830908
Phb2,3000.037048,0.151904604,0.113961771,1.332943511,0.182550342,0.280883912
Lamtor4,2371.745137,-0.256153128,0.192187924,-1.332826343,0.182588799,0.280918256
Mbip,256.0584367,0.228228841,0.171263795,1.332615807,0.182657915,0.280971084
Mnt,1052.189733,-0.21659661,0.162530533,-1.332651821,0.182646091,0.280971084
Zfp691,72.01279383,-0.26486522,0.198762068,-1.332574279,0.182671551,0.280971084
Med12l,699.207767,-0.214169655,0.16075676,-1.332259088,0.182775066,0.281105468
Lrrc75b,1863.170355,-0.222712569,0.167198225,-1.332027115,0.182851279,0.281197841
Med18,95.19433886,-0.273666138,0.205480313,-1.331836292,0.182913989,0.281269436
Trappc4,3130.853426,-0.207585344,0.15588872,-1.331625171,0.182983389,0.281351304
Klrg1,3.026291557,0.840584643,0.631472721,1.331149573,0.1831398,0.281566931
Cep152,67.60139692,0.313172451,0.23528463,1.331036585,0.183176973,0.281599215
Dpysl2,4768.791749,-0.316215023,0.237595473,-1.330896667,0.183223014,0.281645124
Gigyf2,1343.198143,-0.212724983,0.159856533,-1.330724367,0.183279722,0.281707422
Rtl5,568.6023147,-0.127973388,0.096180693,-1.330551739,0.183336551,0.281769894
Lct,1.922647919,-0.917549876,0.689860738,-1.330050873,0.18350151,0.281998525
Lcp2,11.05693989,0.646107576,0.485994331,1.329454966,0.183697914,0.282275435
Zfp579,340.1638269,0.185987267,0.139910395,1.329331295,0.183738694,0.282313181
Hist1h2ai,4.774685631,-0.720034456,0.541800987,-1.328964828,0.183859574,0.282424138
Kifc2,2894.914874,0.191984773,0.144457659,1.32900376,0.183846729,0.282424138
Spaca9,6.96815351,0.681428877,0.512749073,1.328971446,0.18385739,0.282424138
Ascc2,441.6891161,0.30568521,0.230046475,1.328797627,0.183914745,0.282483962
Ccdc85c,269.0574588,0.21658319,0.163019047,1.328575978,0.183987902,0.282524339
Dstn,11816.73831,0.161882689,0.121847272,1.328570481,0.183989716,0.282524339
Fau,6797.846204,0.226712432,0.170636679,1.328626607,0.183971189,0.282524339
Cyp2t4,1.281086811,-0.924008321,0.695591368,-1.328378072,0.18405324,0.282596958
M5C1000I18Rik,22.53690374,0.452461659,0.340659674,1.3281926,0.184114488,0.282666071
1700110C19Rik,1.17495125,-0.857142692,0.645513676,-1.327845906,0.184229018,0.282816965
Serinc1,27494.52951,-0.147348711,0.111008106,-1.327368935,0.184386671,0.283034027
Cox18,613.2109937,-0.179970424,0.13561059,-1.327111873,0.184471678,0.283139551
Pcdha9,524.3753031,-0.161253725,0.121519294,-1.326980433,0.184515155,0.283181317
3-Sep,7699.122202,0.182124307,0.137259545,1.326860783,0.184554739,0.283217101
E330033B04Rik,26.2372295,0.41143502,0.310130747,1.326650209,0.184624419,0.283274092
Gpr137b-ps,317.1401477,0.210972995,0.159024289,1.326671512,0.184617369,0.283274092
Atad3a,724.2121176,0.114116589,0.086025978,1.326536372,0.184662096,0.283306934
Lrrc8c,552.7270218,0.292514698,0.22054241,1.326342168,0.184726385,0.283380595
Col8a2,2.071688439,0.928586942,0.70033579,1.325916732,0.18486728,0.283571749
Scai,941.3950393,-0.232186539,0.175132271,-1.325778156,0.184913191,0.283617183
Enho,1057.184146,0.234639692,0.177009895,1.325573874,0.184980885,0.28367103
Tor1a,839.5118208,0.123373732,0.093068613,1.325621259,0.184965181,0.28367103
Pou3f4,125.8782036,0.359331928,0.271124665,1.325338396,0.185058939,0.283765733
Muc1,7.711670132,0.617295168,0.465987195,1.324704145,0.185269298,0.284063274
Rnf208,1433.46507,0.200880751,0.151658037,1.324563829,0.18531586,0.284109644
Fam189a1,372.6581591,0.305589964,0.230734342,1.324423409,0.185362465,0.284156072
Oaz1-ps,41.81547109,0.466795009,0.352495949,1.324256379,0.185417912,0.284216046
Gm17399,39.26940466,0.291294987,0.220228396,1.322694948,0.185936844,0.284986395
Acbd7,67.1350952,-0.441180578,0.333569499,-1.322604672,0.18596688,0.28500734
Ciao1,1630.379085,-0.176532549,0.133502412,-1.322317299,0.186062515,0.285128807
Ryr1,8.280055173,0.687827528,0.520536132,1.321382871,0.186373734,0.285580595
2310075C17Rik,1.384953747,0.924918854,0.700097458,1.321128713,0.186458451,0.28568446
Platr10,2.550223682,-0.816079592,0.617736197,-1.321081063,0.186474337,0.28568446
Eif4g1,14483.70528,-0.143778779,0.108854789,-1.320830995,0.186557722,0.285761917
Wasf3,1443.055254,0.307919858,0.233122214,1.320851635,0.186550839,0.285761917
0610009B22Rik,697.9058365,-0.246852497,0.186909937,-1.320702906,0.186600445,0.285802212
Jarid2,708.9640674,-0.247980221,0.187803162,-1.320426228,0.186692752,0.285883058
Uqcrh,4316.75757,-0.299814446,0.227052558,-1.320462755,0.186680563,0.285883058
Zfp109,77.16282134,-0.347138902,0.262904938,-1.32039704,0.186702491,0.285883058
Cstf3,905.8204284,-0.11727883,0.08887012,-1.319665482,0.18694673,0.286231867
Mob1b,255.3209263,-0.177820988,0.134772852,-1.319412516,0.18703124,0.286310902
Tedc1,87.9245356,-0.221726706,0.168047635,-1.319427704,0.187026165,0.286310902
Kif13a,1149.9523,0.257664142,0.195310549,1.31925359,0.187084348,0.286367021
Pacrg,193.9066656,-0.280463087,0.212613811,-1.319119792,0.187129067,0.286410291
Arih1,2381.886307,-0.161223572,0.122305936,-1.318199076,0.187437015,0.286856402
Eif3g,2658.427013,0.165135946,0.125302815,1.317894945,0.187538818,0.286986976
Zfp942,463.5073218,0.266849144,0.202528952,1.317585171,0.187642553,0.287120482
Acot2,208.9680496,0.251685752,0.191095883,1.317065276,0.187816745,0.287361766
Aste1,115.4060056,0.244578361,0.185753937,1.316679285,0.18794615,0.287534488
AF366264,2.494137522,0.910981357,0.692047971,1.316355795,0.188054652,0.287664743
Kin,280.0605913,0.238922277,0.181506792,1.316326927,0.188064337,0.287664743
Cd24a,3440.532659,0.28871301,0.219378832,1.316047714,0.188158029,0.287782771
Usp34,4861.018042,0.277841984,0.211130298,1.315974007,0.188182767,0.287795325
Akap6,5759.656714,-0.230395597,0.17511433,-1.315686711,0.188279216,0.287917537
Gm6313,3.31959635,0.819553223,0.623014838,1.315463408,0.188354207,0.288006917
Psmd12,3118.008957,-0.157087801,0.119433922,-1.315269554,0.188419326,0.288081187
Gm11549,65.12151827,-0.435212021,0.330907186,-1.315208732,0.188439761,0.288087131
Slc43a2,1447.686802,-0.217606058,0.165459893,-1.315158943,0.18845649,0.288087409
Ccdc30,293.4540746,0.147174824,0.111944274,1.314715062,0.188605683,0.288228853
Gm21283,1.037882543,0.920313605,0.699980763,1.314769854,0.188587262,0.288228853
Otub1,5692.886856,-0.116463571,0.08858002,-1.314783752,0.18858259,0.288228853
Rbbp7,6351.115087,0.15693009,0.119366917,1.314686636,0.18861524,0.288228853
H1fx,362.7022817,-0.297715254,0.226521275,-1.314292683,0.188747729,0.288406
Gm10548,27.23799577,0.504732535,0.384084827,1.314117351,0.188806716,0.288470814
Timm22,1084.66573,-0.133646902,0.101711966,-1.313974231,0.188854876,0.288519076
Phip,697.4839201,0.285471769,0.21729866,1.313730003,0.188937081,0.288594014
Wwox,332.145108,-0.160105954,0.121870402,-1.313739441,0.188933903,0.288594014
Tbc1d10a,471.5694665,0.203405015,0.154874228,1.31335612,0.189062976,0.288760981
Rtl9,153.2058687,-0.291168017,0.221760726,-1.312982789,0.189188748,0.288927728
Knstrn,29.42855814,0.413341236,0.31482674,1.312916548,0.18921107,0.288936473
Ptchd1,87.6242469,0.394701264,0.300687706,1.312661797,0.189296936,0.289042243
Cd83,13.47248737,0.472190533,0.359745088,1.312569785,0.189327957,0.289064257
Muc5ac,1.095533952,0.914769612,0.697112903,1.312225908,0.189443923,0.28921595
Mrpl53,1083.490305,0.227790488,0.173645496,1.3118134,0.189583103,0.289403053
Acd,440.702358,0.143253813,0.109214773,1.311670656,0.189631282,0.289425845
Golph3l,569.0403642,-0.206770572,0.157634475,-1.311709076,0.189618313,0.289425845
Ppp1r32,3.132663946,-0.824982474,0.629164109,-1.311235753,0.189778127,0.289624578
Fgf18,206.0154542,-0.278509416,0.212489338,-1.310698308,0.18995971,0.289876287
Polr2c,848.152516,0.202639754,0.15463303,1.310455818,0.190041681,0.289975957
Brd3os,726.5182891,0.189145059,0.144365719,1.310179874,0.190134993,0.290092912
Lst1,13.60059837,0.557993529,0.425915587,1.310103565,0.190160803,0.290106867
Commd10,419.8381561,0.14495989,0.110658266,1.309977956,0.190203293,0.290139839
Papss1,1821.923039,0.08169362,0.062364343,1.30994115,0.190215745,0.290139839
Spr,1818.117759,0.213953282,0.163342989,1.309840619,0.190249759,0.290166299
Lgmn,10887.50291,0.115778736,0.088422716,1.309377744,0.190406427,0.290379808
Mdp1,1905.278346,0.174418828,0.133235738,1.309099427,0.190500673,0.290498092
Tmed3,1373.599848,0.161706389,0.123579118,1.308525188,0.190695237,0.290769318
Casp8ap2,303.9722631,0.254701957,0.194680324,1.308308674,0.190768634,0.2908205
Lrmda,6.366099859,0.653512655,0.499521111,1.308278349,0.190778916,0.2908205
Slc44a5,9.1866393,0.692688501,0.529462699,1.308285743,0.190776409,0.2908205
Abcc10,272.6949626,0.226531165,0.173191448,1.307981241,0.190879672,0.290948616
Ndufa6,2359.344683,0.229383326,0.17541166,1.307685735,0.190979924,0.291075941
Adgrg5,1.304656016,-0.909638183,0.69573903,-1.307441648,0.191062761,0.291176704
Src,1174.936698,0.147490898,0.112813405,1.307388057,0.191080951,0.291178938
Lyplal1,375.4347407,-0.168055567,0.1285564,-1.307251662,0.191127255,0.291224008
Angptl3,1.004690436,0.913560909,0.698875064,1.307187732,0.191148961,0.291231593
Crem,240.289674,0.280488077,0.214673909,1.306577399,0.191356277,0.291470934
Mapkapk2,616.5294675,0.111846249,0.085599652,1.306620367,0.191341676,0.291470934
Phex,1.737357658,0.880780414,0.674077771,1.306645096,0.191333273,0.291470934
Srgap2,885.6887481,0.232636979,0.178084564,1.306328708,0.191440799,0.291574167
Hist1h2ao,1.997412064,-0.914342769,0.700052417,-1.306106153,0.191516461,0.29166389
Klf11,186.1886659,0.249233304,0.190907799,1.305516616,0.191716993,0.291931163
Skp1a,13078.49953,-0.240326489,0.184088879,-1.305491623,0.191725498,0.291931163
Rbm34,1041.389297,0.121078979,0.092753305,1.305387218,0.191761028,0.291959729
2700046G09Rik,54.86504653,0.255956113,0.196100977,1.305226096,0.191815871,0.29201769
6530403H02Rik,111.1590861,-0.32706982,0.25062438,-1.305019968,0.191886048,0.292047915
Lrrc8e,2.520929579,0.87436455,0.669985646,1.305049677,0.191875933,0.292047915
Snrnp48,482.3266365,0.219952098,0.16853854,1.305055204,0.191874051,0.292047915
Tmem63b,3888.814924,0.134662752,0.103193043,1.304959604,0.191906603,0.292053668
N4bp2,46.68809077,0.437158261,0.33506285,1.304705257,0.191993231,0.29213443
Zp3,3.022492512,0.828167021,0.634733203,1.304748227,0.191978594,0.29213443
Gm10389,11.81782527,0.570024313,0.437074057,1.304182446,0.192171384,0.292379952
Jaml,10.43406332,0.556132618,0.426543621,1.303811826,0.19229775,0.292521085
Rpp14,1371.265569,-0.139994121,0.107372199,-1.303820933,0.192294644,0.292521085
Gdf5,1.004539923,-0.912849656,0.700167866,-1.303758284,0.19231601,0.292523304
2500002B13Rik,42.16761861,0.364716712,0.279805083,1.30346707,0.192415352,0.292623277
4931403G20Rik,1.839519935,-0.86047521,0.660125064,-1.303503315,0.192402985,0.292623277
Sbds,1859.307577,0.177077837,0.13588962,1.303100538,0.19254044,0.292787934
Zfp869,590.5578024,0.155064266,0.119007522,1.302978698,0.192582034,0.292825609
Yif1a,821.0502081,-0.13971675,0.107233029,-1.302926451,0.192599872,0.292827157
Cdan1,385.7379757,0.138979939,0.106719262,1.302294792,0.192815631,0.2931172
Hist1h3d,8.077325213,-0.700031714,0.537547547,-1.302269387,0.192824313,0.2931172
Mtf2,378.8294509,0.222520243,0.170912585,1.301953531,0.192932271,0.293255705
Poc5,970.7245823,0.156967519,0.120586642,1.301699063,0.19301928,0.293362345
1700001J03Rik,1.196289566,-0.905029076,0.695439365,-1.301377405,0.193129304,0.293452713
Fbxo15,7.177689118,-0.62530727,0.480481748,-1.301417322,0.193115648,0.293452713
Ran,9428.436555,-0.157085974,0.120702873,-1.301426963,0.193112349,0.293452713
Tmed4,1276.564661,-0.101854302,0.078294507,-1.300912483,0.193288413,0.293668842
Six1,837.2926889,0.121109029,0.093149472,1.300157981,0.193546829,0.294035802
Cyp2c55,3.746818336,0.738500748,0.568260148,1.299582155,0.193744219,0.294309995
4930404I05Rik,3.174210688,0.824690569,0.634636412,1.299469354,0.193782904,0.294322118
4930577N17Rik,18.5186797,-0.416810293,0.320778564,-1.299370779,0.193816715,0.294322118
Gm12128,1.35650915,0.909370671,0.699859519,1.299361724,0.193819821,0.294322118
Nans,1317.643996,0.119507293,0.091969946,1.299416799,0.19380093,0.294322118
Cox5b,7046.062651,0.225576516,0.173632471,1.29916089,0.19388872,0.294401066
Tcf4,467.8992357,0.160136862,0.123282157,1.298945982,0.193962468,0.294487361
Opn1mw,2.382285978,0.899698315,0.692696529,1.298834739,0.19400065,0.294513482
Unc45b,3.160338219,0.839888136,0.646666068,1.298797289,0.194013505,0.294513482
Rhno1,279.4307271,-0.186805634,0.143875925,-1.298380075,0.194156762,0.294705251
Ebag9,436.6681181,-0.18095626,0.139392556,-1.298177362,0.194226395,0.294785245
4930539J05Rik,12.71838166,0.554741579,0.427365353,1.298049958,0.194270168,0.294809786
Aff4,4123.877173,-0.213461177,0.164449892,-1.298031731,0.194276431,0.294809786
Trim44,5915.34739,-0.203875874,0.157083018,-1.297886155,0.194326458,0.29486
Zfp781,169.9713253,0.300022631,0.231177299,1.297803167,0.194354981,0.294877579
Pigo,445.9965294,0.152594671,0.117603673,1.29753321,0.194447786,0.294992676
Mtln,791.5730798,0.300433085,0.231552524,1.297472729,0.194468582,0.294998521
3110082I17Rik,183.6036866,-0.179309159,0.138238018,-1.297104531,0.194595223,0.295160531
Gpr83,110.2315931,0.491483171,0.378919858,1.297063643,0.19460929,0.295160531
Tas1r1,27.61355218,0.390790879,0.301310766,1.296969519,0.194641675,0.295183934
4933408N05Rik,2.3162738,0.862438732,0.665100264,1.296704841,0.194732763,0.295295066
Ece1,1765.049272,-0.169291044,0.130562465,-1.296628736,0.19475896,0.295295066
Mapre1,8066.335609,-0.102757937,0.079251306,-1.296608756,0.194765838,0.295295066
Kcnk10,1054.344612,0.182760166,0.141042224,1.295783355,0.195050134,0.295700351
1700093K21Rik,1.268994397,-0.903960745,0.697661027,-1.295701938,0.195078193,0.295717139
Kif28,1.163828876,0.899773151,0.694718036,1.29516308,0.195263978,0.295964704
Vmn1r58,90.91583795,0.277990704,0.214643146,1.295129658,0.195275505,0.295964704
Olfr558,1.556727515,-0.905741586,0.699400982,-1.295024756,0.19531169,0.295993778
Cdip1,3535.369125,-0.123642036,0.095523182,-1.294366801,0.195538752,0.296312097
Baiap3,5.928990878,0.663868413,0.51291396,1.294307553,0.195559209,0.296317304
Mypn,16.48875912,0.426345041,0.329540618,1.293755665,0.195749831,0.296580329
Gm6525,0.931467244,0.857996154,0.663223564,1.293675618,0.195777491,0.296596425
Abhd10,1077.692694,-0.191097969,0.147749948,-1.29338773,0.195876992,0.296721345
Abhd5,2575.656577,-0.105448571,0.0815337,-1.293312725,0.195902921,0.296734806
Irf2,552.3668838,-0.17436506,0.134888502,-1.292660659,0.19612845,0.297024732
Zfp982,143.3185885,0.259328974,0.200613909,1.29267694,0.196122817,0.297024732
Cd209c,72.79113603,0.246390324,0.190706205,1.291989028,0.196360944,0.297350965
Rps6kb1,1282.991108,-0.130090356,0.100695811,-1.291914275,0.196386834,0.297364304
Lncbate10,6.704351239,0.665995305,0.515706698,1.291422639,0.196557165,0.297596333
Arhgap33,1672.283107,0.219654677,0.170148717,1.290957001,0.196718588,0.297814837
Pgm1,328.9784482,-0.202773271,0.157079502,-1.290895813,0.196739808,0.297821063
1500012K07Rik,10.9468738,-0.547817595,0.424430451,-1.29071228,0.196803465,0.297891525
Atp6v1c1,4246.200661,-0.144218044,0.111768966,-1.290322784,0.19693861,0.298070172
Col4a4,3.591220554,0.727140623,0.563858249,1.289580536,0.197196337,0.298434304
Myo1b,1174.085099,-0.162176424,0.125783965,-1.289325111,0.197285084,0.298542662
Gm13304,1.720954841,-0.729035388,0.565631172,-1.28888828,0.197436929,0.298746475
Tnr,866.0469618,-0.692891196,0.537720831,-1.288570493,0.197547447,0.298887725
Agl,1606.002029,-0.149721676,0.116209243,-1.288380102,0.197613682,0.298910009
Marcksl1-ps4,0.972779597,0.900405395,0.6988455,1.288418392,0.19760036,0.298910009
Sox30,2.770634738,0.78325295,0.607897371,1.288462473,0.197585024,0.298910009
Bdnf,1517.997249,0.37121142,0.28825127,1.287804978,0.197813859,0.299186803
Hnf1a,4.247584754,-0.760379828,0.59048352,-1.287724047,0.19784204,0.299203432
Spata46,12.00522609,0.672730429,0.522662924,1.287121006,0.198052115,0.29949512
Malat1,21749.9287,0.34488593,0.268131956,1.286254481,0.198354263,0.299925978
Pex12,243.4352172,-0.147260965,0.11456355,-1.285408536,0.19864956,0.300346404
Tmbim7,1.006847554,-0.89836732,0.69896513,-1.285282028,0.198693748,0.300387127
Bend5,419.8233795,0.260843686,0.202989008,1.285013849,0.198787444,0.300464318
Dpp9,2455.085566,0.132578186,0.103174673,1.284987703,0.198796581,0.300464318
Frrs1l,940.3648549,-0.296054262,0.230393787,-1.284992387,0.198794944,0.300464318
Rtl4,3.067545203,0.884171339,0.688106772,1.284933348,0.198815576,0.300466943
Foxr2,7.05524516,0.623841426,0.485530235,1.284866277,0.198839017,0.300476286
Appbp2os,3.304683581,-0.825695743,0.642782502,-1.284564748,0.198944424,0.300609479
Smpd5,15.53420387,-0.497274197,0.387324026,-1.283871289,0.199186995,0.300949889
4931440P22Rik,8.921621386,0.61755527,0.481087969,1.283663923,0.199259573,0.301033423
Sapcd2,4.472769468,0.739074168,0.575805042,1.283549316,0.199299694,0.30106791
Slf1,486.3001545,0.198382623,0.154566064,1.283481106,0.199323575,0.301077862
4930524B15Rik,2.959287092,-0.823076555,0.641335073,-1.283379919,0.199359006,0.301105256
1700009C05Rik,1.938211838,0.851181966,0.663426574,1.283008548,0.199489081,0.301197199
Lipt1,159.328004,0.190469335,0.148452518,1.28303203,0.199480855,0.301197199
Pde6a,2.897151789,-0.803371937,0.626122092,-1.283091505,0.199460019,0.301197199
Tln1,3641.579377,-0.199070223,0.155152397,-1.283062511,0.199470177,0.301197199
Uba5,2006.453929,0.137384892,0.107091922,1.282868863,0.199538023,0.301244969
Ltn1,2008.840152,-0.152698167,0.119034561,-1.282805309,0.199560294,0.301252468
Tceal3,2599.231642,-0.168727399,0.131550357,-1.282606928,0.199629822,0.301331298
Gp5,15.57964145,-0.501572426,0.391179065,-1.282206721,0.199770139,0.301516959
1700128A07Rik,1.653620854,0.886299268,0.691670534,1.281389368,0.200056937,0.301923653
Gpatch2,414.3267841,-0.20982606,0.163804973,-1.280950489,0.200211057,0.30209615
H2-Bl,6.276266295,-0.687701431,0.536872898,-1.280938997,0.200215094,0.30209615
Snora34,1.95151601,0.845089027,0.659753839,1.280915665,0.20022329,0.30209615
Iglon5,1131.188869,-0.236470821,0.184623627,-1.280826428,0.200254639,0.302117267
Tcea1,3476.727819,0.148310119,0.115851802,1.280171017,0.200484997,0.302416457
Tmem114,1.754977473,-0.868857126,0.678734208,-1.280113947,0.200505064,0.302416457
Zfyve21,228.4100173,-0.182163534,0.142298255,-1.280152972,0.200491342,0.302416457
Aven,342.3665407,-0.178481996,0.139433069,-1.280054995,0.200525795,0.302421526
Sf3a1,1693.847158,0.14805522,0.115676517,1.27990731,0.200577737,0.302473659
Zfyve9,1408.514012,-0.199923185,0.156209096,-1.279843435,0.200600205,0.302481341
Erich2,9.94741868,0.568255281,0.444097854,1.279572227,0.200695623,0.302599012
Tmem214,1374.968731,0.148939263,0.116429593,1.279221711,0.200818993,0.302758803
A930004D18Rik,272.3710773,0.1759629,0.137588894,1.278903374,0.200931085,0.302901566
Rab27b,913.3671628,-0.222523245,0.174037188,-1.278595954,0.201039375,0.303038574
Slc25a3,13138.55697,-0.201626201,0.157730393,-1.278296446,0.20114492,0.303171419
Eif4g3,3961.824432,-0.180889717,0.141543035,-1.277983884,0.201255109,0.303284986
Mcc,151.9073687,0.277707725,0.217295704,1.278017559,0.201243235,0.303284986
Mia,1.841014464,-0.866430836,0.678212616,-1.277520966,0.201418383,0.303483511
Zfp747,223.0296608,-0.160033556,0.125269754,-1.277511537,0.20142171,0.303483511
Usp44,4.571918639,0.884970586,0.692801729,1.277379299,0.20146837,0.303527545
Zmat2,4314.900659,0.173984254,0.136213027,1.277295267,0.201498024,0.303545955
Col6a6,1.853191836,0.893834837,0.700083231,1.276755102,0.201688721,0.303800948
Nr4a3,3.389486319,0.767910419,0.601472718,1.276716959,0.201702192,0.303800948
Gm16596,23.41440426,-0.370003166,0.289842243,-1.276567428,0.201755007,0.303854211
Rhot1,2338.04845,-0.08501892,0.066624873,-1.276083779,0.201925905,0.304085287
Nudt13,168.5907465,-0.188611322,0.147826874,-1.275893326,0.201993231,0.304160366
