GeneID,BaseMean,log2(FC),StdErr,WaldStats,Pval,AdjP
Iigp1,15.39755805,0.246214105,0.268219872,0.917956241,0.358641776,0.562999009
Lamtor1,1257.625844,0.072566206,0.079058948,0.91787468,0.358684479,0.563010409
Rcsd1,361.9024845,0.159231288,0.173490331,0.917810733,0.358717962,0.563010409
Dlgap1,622.9010127,0.100498823,0.109528267,0.917560607,0.358848949,0.563161891
Rpusd3,105.4003532,-0.159065894,0.173451854,-0.91706079,0.359110786,0.563470198
Sez6l2,2693.461236,0.124533153,0.13579698,0.917053923,0.359114384,0.563470198
2610001J05Rik,778.1784396,0.08221574,0.089674068,0.916828482,0.359232525,0.563601437
Rab3il1,418.6897951,-0.137468629,0.149967208,-0.916657921,0.359321923,0.563645052
Scaf8,2069.009935,0.071315092,0.077800223,0.916643796,0.359329327,0.563645052
Ccl9,47.13884699,0.189029611,0.206295442,0.91630532,0.359506779,0.563815133
Vmn1r65,15.40666357,-0.246848751,0.269383682,-0.916346339,0.359485271,0.563815133
Adar,1674.6568,-0.081151318,0.088618077,-0.91574226,0.359802094,0.564224113
Pcbd1,265.3173317,-0.113039506,0.12346747,-0.915540801,0.359907793,0.564335696
Gabrq,12.43600674,0.247462438,0.270327709,0.915416474,0.359973033,0.564383824
1810055G02Rik,676.2522242,0.094564549,0.103322608,0.91523579,0.36006786,0.564388822
Fdx2,558.9833177,-0.089916372,0.098240415,-0.91526865,0.360050613,0.564388822
Gm10549,4.645004048,0.246923025,0.269818812,0.915143844,0.360116121,0.564388822
Klhl40,9.09756587,0.252865231,0.276330892,0.915081294,0.360148954,0.564388822
Mast3,841.2466579,0.147827275,0.16153341,0.915149845,0.360112971,0.564388822
Crabp2,1812.363162,-0.090991737,0.09945359,-0.914916565,0.360235433,0.564416061
Stag1,1266.277644,0.111156611,0.121492515,0.914925591,0.360230694,0.564416061
Lime1,569.4618157,-0.130499114,0.142649665,-0.914822435,0.360284855,0.564439363
A930033H14Rik,52.4427253,-0.208086986,0.227532921,-0.914535731,0.360435412,0.564512829
Polr3k,1925.532279,-0.067042933,0.07330554,-0.914568439,0.360418234,0.564512829
Tbc1d15,791.9414676,0.172011761,0.188067284,0.914628836,0.360386515,0.564512829
Iqck,11.67483143,0.256971895,0.281027952,0.914399771,0.360506822,0.564570547
Pbld1,9.109847156,0.258378401,0.282610028,0.914257726,0.360581438,0.564633275
Zfp945,452.5917245,0.116942393,0.127923771,0.914156862,0.360634427,0.564662128
Pcdhb2,49.47179678,0.230869285,0.25257959,0.914045686,0.36069284,0.564699466
Fam163a,447.5355656,-0.109308238,0.119608434,-0.91388403,0.360777786,0.564778333
Chd8,2858.822564,-0.061127683,0.066906326,-0.913630842,0.360910855,0.564829806
Frs3,388.5374579,-0.107691563,0.117881428,-0.913558348,0.360948961,0.564829806
Tgfb2,375.2881652,0.161032685,0.176258092,0.913618677,0.360917249,0.564829806
Ubap1,1215.350893,-0.085292388,0.093358023,-0.913605336,0.360924261,0.564829806
Ddx10,696.2589863,0.09797347,0.10729205,0.913147528,0.361164957,0.565059557
Ube2l3,3798.664224,-0.074735768,0.081840816,-0.91318454,0.361145493,0.565059557
Skp1a,6868.993168,0.084449912,0.092492868,0.913042424,0.36122023,0.565091917
Gdap10,43.56116769,0.208493051,0.228411348,0.912796378,0.361349643,0.565240246
Lsm11,1271.554372,0.090245616,0.098886027,0.912622533,0.361441099,0.565275056
Ric8b,1248.684476,-0.078165769,0.085645876,-0.912662385,0.361420133,0.565275056
Asb3,272.9929401,-0.11106541,0.121723307,-0.912441607,0.361536295,0.565369815
Aspscr1,1307.713673,0.067617344,0.074152699,0.911866254,0.361839128,0.565518591
Fpgs,423.4378591,0.116521533,0.12777536,0.911924905,0.36180825,0.565518591
Nelfb,1976.579479,-0.082434835,0.090389315,-0.911997557,0.361770004,0.565518591
Plscr3,1643.790752,0.097853199,0.107303006,0.91193343,0.361803762,0.565518591
Ppp1r15b,2856.084813,0.149475472,0.163890402,0.912045307,0.361744868,0.565518591
Rhof,153.1060565,0.173841059,0.190621284,0.911970877,0.361784049,0.565518591
Ccnj,423.4106078,-0.116747071,0.12808577,-0.911475732,0.362044767,0.565731741
Cit,230.2231965,0.127045198,0.139380474,0.911499251,0.36203238,0.565731741
Hsbp1,3756.134778,0.070536095,0.077433387,0.910926126,0.362334299,0.566130015
Zc3h14,2231.402935,0.085049732,0.093381241,0.910779631,0.362411497,0.566196483
Wipi2,2595.004291,-0.062413836,0.068543459,-0.910573192,0.362520301,0.566312311
Hic1,850.5027786,0.144899407,0.159181532,0.910277749,0.36267605,0.566470101
Suclg2,571.9793493,0.105266049,0.1156452,0.910250046,0.362690657,0.566470101
Car9,8.541812981,-0.257109532,0.282601078,-0.909796712,0.362929729,0.566735135
Mrps18c,569.4430775,-0.12349988,0.135737202,-0.909845481,0.362904005,0.566735135
Flrt2,1129.829048,-0.094022685,0.103376156,-0.909520034,0.363075688,0.566854693
Gdf6,12.23966591,0.255193225,0.280563196,0.909574841,0.363046772,0.566854693
Cerk,3104.215616,-0.087199725,0.095904638,-0.909233665,0.363226797,0.567036425
Schip1,1707.205237,0.073818859,0.0812053,0.909039922,0.363329053,0.567141863
Stat1,821.6816503,0.09648196,0.106159797,0.908837081,0.36343613,0.567206132
Tpt1,30615.20818,-0.132572852,0.145871941,-0.908830386,0.363439664,0.567206132
Chmp3,1742.242779,0.07444852,0.081925807,0.908730998,0.363492138,0.567233838
Lmln,211.5785005,0.107226427,0.118009753,0.908623435,0.363548932,0.567257368
Prdm12,6897.594019,-0.12562616,0.138267863,-0.908570924,0.363576661,0.567257368
Zfp108,83.97383,-0.178353978,0.196365429,-0.908275854,0.363732496,0.567444685
Zmym5,1194.940064,0.117081768,0.128914569,0.908212074,0.363766186,0.567444685
9930111J21Rik1,12.97658104,-0.255810219,0.281697479,-0.908102619,0.363824007,0.567480695
4930470H14Rik,532.7833692,0.153426304,0.169016462,0.907759531,0.364005284,0.567709243
Flii,2497.357785,-0.09097205,0.100251727,-0.907436245,0.36417615,0.567921512
Srrd,304.5028417,-0.112244535,0.123721375,-0.907236404,0.364281796,0.568032042
Raet1c,8.107126047,-0.242809464,0.267748066,-0.906857959,0.364481915,0.56828985
Pnn,2429.795562,-0.098929758,0.109102502,-0.906759756,0.364533856,0.568316595
Atp5g1,2606.980907,0.092864617,0.102435442,0.906567247,0.364635689,0.568421111
Ctla2b,24.4466226,-0.245698367,0.271103104,-0.906291233,0.364781724,0.568431804
Dhx29,1286.706129,-0.074736729,0.082460957,-0.906328667,0.364761916,0.568431804
Tmem184c,1221.323739,0.10409751,0.114855333,0.906335884,0.364758098,0.568431804
Vps4b,1706.236298,0.088925621,0.098101457,0.906465862,0.364689326,0.568431804
Oxnad1,346.7009571,-0.100286851,0.110685223,-0.90605456,0.364906975,0.568572747
Nkd2,220.1735635,-0.151736996,0.167501952,-0.905881961,0.364998333,0.568660859
Eva1a,28.65871351,0.22440223,0.247774158,0.905672453,0.365109247,0.568779419
Cdh10,161.8519402,-0.122668996,0.135468392,-0.905517476,0.365191306,0.568798776
Rpn2,5013.618892,0.058206839,0.064279963,0.905520728,0.365189584,0.568798776
Map2k5,732.3062619,0.074947062,0.082784469,0.905327565,0.365291877,0.568901182
Peg12,330.1786117,-0.132861122,0.146839287,-0.904806368,0.365567978,0.569204685
Sh3tc1,90.97429814,0.178553917,0.197377647,0.904630891,0.365660964,0.569204685
Siva1,460.5979637,-0.153052077,0.169165426,-0.904747977,0.365598918,0.569204685
Synj2,351.2607891,-0.112256814,0.124086504,-0.904665779,0.365642476,0.569204685
Zbtb42,46.28730929,-0.199415744,0.220423867,-0.90469216,0.365628496,0.569204685
Rnf139,764.6931537,0.131886022,0.145824791,0.90441427,0.365775774,0.569288998
Zbtb6,577.6597509,-0.136942116,0.151418111,-0.904397203,0.365784821,0.569288998
Ell,409.967143,0.099071896,0.109595741,0.903975786,0.366008241,0.569538551
Tmem30a,2861.168692,0.128623709,0.142288648,0.903963249,0.366014889,0.569538551
3110021A11Rik,5.955047213,-0.252427391,0.279329228,-0.903691294,0.366159117,0.569602767
Fkbp1a,10603.6142,0.066203368,0.073259082,0.903688205,0.366160755,0.569602767
Yaf2,1597.258607,0.095958188,0.106171566,0.903803075,0.366099831,0.569602767
Aste1,272.181482,0.129535533,0.143379112,0.903447729,0.366288318,0.569669335
Cnot7,1801.985564,0.100743561,0.111522845,0.90334461,0.366343027,0.569669335
Msmo1,1942.024878,0.117211549,0.129736341,0.903459653,0.366281992,0.569669335
Zbtb25,252.2709215,-0.098689052,0.109242875,-0.903391203,0.366318307,0.569669335
Socs4,381.0703854,-0.157418955,0.174275191,-0.903278055,0.366378341,0.569670025
Enho,938.1113222,0.090327899,0.100010308,0.903185889,0.366427246,0.569684489
Tmem198b,734.6933653,0.06657109,0.0737116,0.903129093,0.366457385,0.569684489
Zfp867,282.6024136,-0.125730558,0.139235751,-0.903004847,0.366523323,0.56973278
Il17d,178.3411723,0.104656725,0.115932609,0.902737601,0.366665175,0.569859803
Tgfbr1,2117.915597,0.116922209,0.129522198,0.902719466,0.366674803,0.569859803
Dhtkd1,115.9013638,0.164972449,0.182776653,0.902590383,0.366743333,0.569892399
Zfp438,108.6382713,0.156410016,0.173298175,0.902548549,0.366765544,0.569892399
Pepd,1078.685827,-0.079995345,0.088640471,-0.902469771,0.366807372,0.56990319
Rap2a,2777.446159,0.076387184,0.084677065,0.902100035,0.36700373,0.570154045
B230208H11Rik,8.532607014,-0.254228637,0.281871846,-0.901929869,0.367094123,0.570186033
Chmp7,2083.78434,-0.066414053,0.073634013,-0.901948025,0.367084478,0.570186033
1700073E17Rik,7.524641963,-0.254063271,0.281782235,-0.901629838,0.367253535,0.570325191
Gm10244,9.528411013,0.255052333,0.282875699,0.901641019,0.367247594,0.570325191
Adam33,15.86049824,0.249546612,0.276795716,0.901555181,0.367293208,0.570330276
Spata17,4.90386124,0.240172252,0.266416313,0.901492291,0.367326631,0.570330276
2700099C18Rik,63.71040464,-0.176309907,0.195646691,-0.901164779,0.367500715,0.57053655
Sdhaf4,247.6390949,0.103280262,0.114614367,0.901110954,0.367529329,0.57053655
Cdk11b,1916.650643,-0.05251467,0.058283153,-0.901026586,0.367574184,0.570551966
Kndc1,310.0774631,0.109598421,0.121650572,0.900928125,0.367626536,0.570579016
Scyl3,414.3813659,-0.087867259,0.097574291,-0.900516502,0.367845448,0.570864546
Pex11a,45.2574978,-0.220054779,0.244485714,-0.900072137,0.368081863,0.571177184
1700105P06Rik,4.002077266,0.243703398,0.270788899,0.899975583,0.368133245,0.571202661
Cnksr2,330.6425567,0.153637053,0.170761055,0.899719515,0.368269535,0.571305612
Gnl3,797.0336665,0.121885567,0.135469706,0.899725627,0.368266282,0.571305612
Gigyf1,1142.185348,-0.126939922,0.141106371,-0.899604472,0.368330776,0.571346363
1110012L19Rik,345.7178409,-0.122647732,0.136391442,-0.899233343,0.368528384,0.571598615
Cad,1887.513656,-0.110314067,0.12272309,-0.898885995,0.368713389,0.571800366
Imp3,867.3737786,-0.086920788,0.096701866,-0.89885327,0.368730821,0.571800366
Rbck1,1684.722409,-0.075295167,0.08377374,-0.898792003,0.36876346,0.571800366
Thoc1,921.1642186,0.116611017,0.129771002,0.898590716,0.368870706,0.571912377
Bzw2,3709.887489,-0.076886598,0.085584825,-0.898367177,0.368989829,0.571969363
Krt15,4.639557175,0.245997369,0.273860187,0.898258968,0.369047503,0.571969363
Lipg,112.6559857,0.23739969,0.264264357,0.898341692,0.369003412,0.571969363
Rbm39,6508.410026,0.118677416,0.13211621,0.898280508,0.369036022,0.571969363
Ino80e,667.3658846,-0.097173079,0.108189655,-0.89817348,0.369093069,0.571985533
Pde4dip,7106.817895,-0.087540869,0.097472538,-0.898108027,0.36912796,0.571985533
Bzw1,7518.725644,0.094304446,0.105050634,0.897704686,0.369343011,0.572155961
Evl,6477.468902,-0.059420547,0.066183652,-0.897813054,0.369285224,0.572155961
Spred3,1532.430294,0.120629832,0.134372037,0.89773017,0.369329421,0.572155961
Parp14,149.7680656,0.201994256,0.225049091,0.897556415,0.369422084,0.572224196
Kank4,429.2673921,0.182560478,0.203490005,0.897147149,0.369640403,0.572508083
1700094D03Rik,59.37577663,0.189829572,0.211658961,0.896865275,0.369790811,0.57259594
Cops7a,1097.050557,0.074873494,0.083478206,0.896922649,0.369760194,0.57259594
Ctdspl,433.0409311,0.10633191,0.118581149,0.896701632,0.369878149,0.57259594
Fzd3,1967.885257,-0.122055434,0.136118076,-0.896687913,0.369885472,0.57259594
Gtpbp2,1538.813502,0.103287701,0.115182964,0.89672724,0.369864481,0.57259594
Inpp5e,889.4172456,-0.109438051,0.122052576,-0.89664679,0.369907422,0.57259594
Kdm4d,13.42271195,0.25355379,0.282819517,0.896521544,0.369974279,0.572645173
A230103J11Rik,39.53968983,0.189961249,0.2119408,0.896293914,0.370095809,0.57277901
Sharpin,682.3122429,-0.110079032,0.122869016,-0.895905538,0.370303216,0.573045717
Cyp7b1,44.10751067,0.184007716,0.205510144,0.895370475,0.370589078,0.573433772
Abca4,38.67365604,0.194458113,0.217208073,0.895261905,0.370647099,0.573469236
Gstm2,200.7251636,-0.156831617,0.175270332,-0.894798426,0.370894852,0.573743888
Ndufb10,1564.695474,-0.099001172,0.110633846,-0.894854296,0.370864981,0.573743888
Leprotl1,1472.390042,-0.077258986,0.086364101,-0.894572922,0.371015432,0.573876076
Dhrsx,498.122253,-0.096085611,0.107446857,-0.894261714,0.371181879,0.574079179
Crot,550.1251665,-0.085990557,0.096170307,-0.894148715,0.371242328,0.574118318
Prpf38b,2049.785312,0.08697001,0.097288105,0.8939429,0.371352443,0.574234251
Eif4e2,2466.35728,-0.066102094,0.073954994,-0.893815137,0.371420809,0.57428561
Ap2a1,4623.781018,0.074707054,0.083590187,0.893729959,0.371466392,0.574301736
5830417I10Rik,1478.146987,-0.10338184,0.115686478,-0.893638061,0.371515575,0.574323425
F930015N05Rik,50.45507406,-0.187601484,0.209988018,-0.893391375,0.37164762,0.574469179
Zfp414,509.8489641,0.083053289,0.09297039,0.89333054,0.371680188,0.574469179
Bmp5,216.0145468,0.167956497,0.188040926,0.893191181,0.3717548,0.574501313
Gm17644,269.1642452,0.157265882,0.176103891,0.893029003,0.371841641,0.574501313
Mmachc,334.0977408,-0.097498201,0.109169718,-0.893088333,0.37180987,0.574501313
Spi1,68.05950995,0.196541327,0.220071778,0.893078291,0.371815248,0.574501313
Rexo5,95.60625633,-0.155868827,0.174552862,-0.892960594,0.371878276,0.574503583
Crebl2,92.06349894,-0.152233567,0.170574343,-0.892476352,0.372137663,0.574813284
Diaph1,1017.529551,0.0666835,0.074719175,0.892454975,0.372149116,0.574813284
Arap3,472.3312207,0.114601609,0.128436636,0.892281306,0.372242171,0.574902662
Gm12657,10.27223959,-0.252146594,0.282645591,-0.892094559,0.372342251,0.574948521
Ncl,12044.81076,0.089979551,0.10085877,0.892134123,0.372321047,0.574948521
Itga10,80.47359464,0.238598925,0.267550886,0.891788957,0.372506062,0.575093712
Spata24,77.8812809,-0.160263304,0.179710133,-0.891787801,0.372506682,0.575093712
Kalrn,3049.548802,-0.120229029,0.134883745,-0.891352988,0.37273983,0.575399282
Relt,143.6169126,0.199155592,0.223448483,0.891281914,0.372777949,0.575403756
Drap1,2054.095158,-0.093248968,0.104669691,-0.890887957,0.372989282,0.575675569
Hmox1,530.9088935,0.153546565,0.172376431,0.890763105,0.373056272,0.575724572
Gprc5b,743.5801832,0.085443793,0.095936215,0.89063127,0.373127018,0.57577936
Arfrp1,681.8254661,-0.077222327,0.086745596,-0.890216107,0.373349858,0.576049988
Ccdc77,237.9327149,-0.118881984,0.133555132,-0.89013415,0.373393858,0.576049988
Cers1,628.7530016,0.139879471,0.157148967,0.890107482,0.373408176,0.576049988
Airn,50.04833753,0.215345114,0.241974029,0.889951349,0.37349201,0.576124915
Ddx59,320.7263463,-0.123967917,0.139326641,-0.889764625,0.373592285,0.576225185
4933407K13Rik,221.0478426,0.116390438,0.130836827,0.889584689,0.373688931,0.576286047
Kif5b,3282.045886,0.1577151,0.177295667,0.88955981,0.373702294,0.576286047
Atxn10,7328.965055,0.052987963,0.059574162,0.88944538,0.373763766,0.576326441
A930016O22Rik,23.67631244,0.212264622,0.238689117,0.889293258,0.373845494,0.576353734
Ccdc30,159.5307336,-0.132095517,0.148541913,-0.889281104,0.373852024,0.576353734
Fam168b,8467.613962,0.067093727,0.075462199,0.889103784,0.373947306,0.576399142
Slc27a1,1270.332834,0.12151572,0.136673499,0.88909497,0.373952042,0.576399142
Abhd11,970.5341065,0.077897113,0.087641012,0.888820323,0.374099652,0.576418895
Apmap,1010.966052,0.081203084,0.091381968,0.888611679,0.374211812,0.576418895
Fzd7,1130.518998,-0.146759197,0.165136273,-0.888715691,0.374155896,0.576418895
Nkd1,463.9016988,-0.118842091,0.133732362,-0.888656186,0.374187885,0.576418895
Phkg1,17.71529576,0.238880126,0.268743262,0.888878569,0.374068344,0.576418895
Pla2g3,36.71361682,-0.207206377,0.233130261,-0.888800866,0.374110111,0.576418895
Srp14,2390.745832,-0.092330839,0.103904604,-0.88861163,0.374211839,0.576418895
Phb,2696.629816,-0.080811075,0.090951597,-0.888506392,0.374268419,0.576451698
Ndufa2,956.2480157,-0.121657493,0.13694902,-0.888341464,0.374357102,0.576533934
Bap1,3301.700864,-0.054773557,0.061664472,-0.888251444,0.374405512,0.576554138
Cdk5rap3,1207.220727,-0.097673233,0.109974957,-0.888140685,0.37446508,0.576591519
Pcsk9,35.14603429,0.209788945,0.236278966,0.887886674,0.374601713,0.576747544
Aif1l,568.5363696,0.099574654,0.112170885,0.887704981,0.374699466,0.576794223
E130317F20Rik,249.8082302,-0.117348646,0.132203946,-0.887633459,0.374737949,0.576794223
Phf11c,8.010391867,-0.217651972,0.245187338,-0.887696621,0.374703964,0.576794223
Gnasas1,23.8366702,-0.220868064,0.248910226,-0.887340257,0.374895738,0.576982729
Sctr,13.96850816,0.247139961,0.278550351,0.887236223,0.374951734,0.577014551
Dnajc4,182.4991616,-0.125094241,0.14100598,-0.88715557,0.374995149,0.577027009
Haus2,799.6721569,0.113518723,0.127968816,0.887081138,0.375035218,0.577034316
Pdpr,470.2377103,0.110624626,0.124726747,0.886935871,0.375113428,0.577100299
Fam193b,1825.720265,-0.117855237,0.132908608,-0.886738935,0.375219471,0.577197375
Gak,2491.126439,-0.077657406,0.087581486,-0.886687466,0.375247189,0.577197375
Tubb4a,10700.36449,0.077325005,0.087219063,0.886560835,0.375315388,0.577247928
Lcp1,524.1865788,0.121559769,0.137174368,0.886169706,0.375526085,0.577517618
Slc16a12,37.72708552,0.194038819,0.218995426,0.88604051,0.375595698,0.577570305
Acta1,56.75841129,0.236458294,0.266976899,0.885688219,0.375785559,0.577807875
Ip6k1,4395.191072,-0.070236606,0.079314812,-0.885542103,0.375864322,0.577851223
Prr13,968.74642,-0.071508369,0.080754365,-0.885504689,0.375884492,0.577851223
Arf6,2172.823497,0.07365688,0.083187794,0.885428946,0.375925326,0.577859621
Dynlt1c,2670.020799,-0.097814976,0.110589207,-0.884489356,0.376432106,0.578584186
Clint1,2096.16023,-0.064688065,0.073141852,-0.88441929,0.376469914,0.578587863
Qrsl1,274.5897595,-0.089341055,0.101040934,-0.884206536,0.376584731,0.578709881
Lama5,400.8945605,-0.146322542,0.165538249,-0.883919836,0.376739489,0.578838806
Orai3,275.0822737,-0.134619004,0.1522886,-0.883972951,0.376710815,0.578838806
Medag,125.4763923,0.201016495,0.227477957,0.883674609,0.376871891,0.578987782
Chtop,4682.786346,-0.075058477,0.084947593,-0.88358568,0.376919912,0.579007109
Cln3,273.997566,0.117826049,0.133434334,0.88302647,0.37722197,0.579416634
Ndufv2,2182.305482,-0.108909664,0.123481318,-0.881993047,0.377780567,0.580220092
Il18rap,4.144937075,-0.241098873,0.273384493,-0.881903982,0.377828734,0.580239521
Apba3,537.9130818,-0.116745593,0.132401949,-0.881751313,0.377911305,0.580245587
Dapp1,27.41741944,0.22243489,0.252293694,0.881650613,0.377965776,0.580245587
Krba1,1156.074818,0.10254924,0.116317245,0.881634018,0.377974753,0.580245587
5-Mar,2283.759677,-0.063625792,0.072154092,-0.881804339,0.377882625,0.580245587
Gm3414,116.5805409,-0.173991346,0.19746059,-0.881144667,0.378239524,0.580584616
Lrrk1,590.7305491,0.112326015,0.12748464,0.8810945,0.378266674,0.580584616
Gdf5,14.11877657,-0.24900549,0.282821695,-0.880432775,0.378624908,0.581079861
Pih1d1,1068.922659,0.070995151,0.080650101,0.880285954,0.37870442,0.581147295
Mettl22,329.0466133,0.094701036,0.107614544,0.880002205,0.378858115,0.581273951
Setd4,100.7367356,0.163611843,0.185910091,0.880058966,0.378827367,0.581273951
Ino80b,562.7111215,-0.089674993,0.10191669,-0.879885253,0.378921474,0.581316567
Actl6b,1506.831021,0.064754787,0.073610549,0.879694386,0.379024891,0.581420624
Ftx,248.3279663,-0.146202837,0.166243991,-0.879447352,0.379158767,0.581459711
Hapln1,60.74834802,0.239896603,0.272800527,0.879384677,0.379192738,0.581459711
Meis2,2176.406298,0.109314463,0.124299904,0.879441254,0.379162072,0.581459711
Trpc6,13.13229654,0.240051349,0.27291736,0.879575224,0.379089465,0.581459711
Lman2,2288.596947,-0.072125173,0.082057249,-0.878961621,0.379422085,0.581756791
Aak1,3024.555124,0.110567981,0.125911055,0.878143547,0.379865824,0.582382504
Kcnf1,64.16741977,-0.225291395,0.256597162,-0.877996442,0.37994565,0.582450228
Ms4a6c,60.54171913,0.184564025,0.210247518,0.877841636,0.380029666,0.582524362
Cmip,9678.629762,0.116677519,0.133009199,0.877213907,0.380370464,0.58299205
P2rx4,299.9261874,-0.094078501,0.107263541,-0.877078083,0.380444228,0.583014884
Pikfyve,743.0952408,0.133203689,0.151876086,0.877055055,0.380456735,0.583014884
Elf2,1835.001492,-0.074740566,0.085272923,-0.876486504,0.38076561,0.583331395
Gabra5,234.7466966,-0.129329414,0.14756367,-0.876431266,0.380795627,0.583331395
Haus3,198.3380949,-0.146203778,0.166820833,-0.876411986,0.380806105,0.583331395
Rimkla,1585.184481,-0.104805391,0.119572553,-0.876500408,0.380758055,0.583331395
Rps5,10970.39884,-0.137309154,0.156686126,-0.876332558,0.38084927,0.583342821
Eif3m,2166.604046,-0.111282811,0.127084399,-0.875660675,0.38121453,0.583847546
Pla2r1,35.03141848,0.192131508,0.219450786,0.875510685,0.381296099,0.583863002
Wbp11,2431.867304,0.051162134,0.058434608,0.875545094,0.381277386,0.583863002
D3Ertd751e,82.93453002,-0.165977345,0.189611591,-0.875354422,0.381381091,0.583883692
Gm20716,2871.160851,0.087022024,0.099409866,0.875386187,0.381363813,0.583883692
2810029C07Rik,137.725079,0.165958443,0.189629865,0.875170387,0.381481203,0.583982236
Lrp3,2678.654012,-0.092467463,0.105681062,-0.874967201,0.381591752,0.584096736
Bach1,2441.242941,0.16126663,0.184356985,0.874751937,0.381708894,0.584166576
Ndufaf7,678.7389578,0.068642258,0.078469765,0.874760595,0.381704182,0.584166576
Dlec1,35.72428671,0.200772764,0.22956046,0.874596451,0.38179352,0.584241357
Apoc1,12.8793231,0.24698287,0.28253045,0.874181419,0.382019464,0.584258282
Atp5f1,5952.340515,-0.082439398,0.094318723,-0.874051249,0.382090345,0.584258282
Cep295nl,12.48632923,0.247158313,0.282765044,0.874076618,0.38207653,0.584258282
Ddt,568.4014946,-0.082812984,0.094752478,-0.873992799,0.382122175,0.584258282
Fam189a2,642.953405,0.122252849,0.139863945,0.874084095,0.382072458,0.584258282
Npy2r,8.501188238,0.246915604,0.282516995,0.873984957,0.382126446,0.584258282
Rapgef3,193.1854567,-0.14623031,0.16726937,-0.874220485,0.381998192,0.584258282
Rassf10,386.2257726,-0.169528107,0.193932389,-0.874160876,0.382030649,0.584258282
Shc4,913.0286216,0.078316007,0.089583696,0.874221647,0.381997559,0.584258282
Gm5868,12.78572315,0.08801646,0.100749086,0.873620437,0.382324993,0.584460199
Gpatch1,448.525653,0.080764453,0.092448974,0.87361114,0.382330057,0.584460199
Cr1l,447.5539234,0.096578362,0.110597103,0.87324495,0.382529579,0.584655789
Hif1an,1656.775316,-0.069616164,0.07971784,-0.873282119,0.382509325,0.584655789
Otor,28.7954891,-0.202924655,0.232404151,-0.873154177,0.382579047,0.584676698
Chic2,813.2451147,0.095610995,0.109592019,0.872426629,0.382975678,0.585228104
Tcf20,2877.556973,0.085664199,0.09820257,0.872321352,0.383033093,0.585261095
Dcun1d1,894.4255509,0.097111083,0.11142575,0.871531784,0.383463859,0.585864497
Vim,57270.79458,-0.124066875,0.142420374,-0.871131509,0.383682352,0.586143499
Msh3,604.7985973,-0.08288604,0.095170105,-0.870925175,0.38379501,0.586260783
Large2,21.78330107,0.22061317,0.253358558,0.870754759,0.383888072,0.586332782
Plac9a,7.232790318,0.087463658,0.100458841,0.870641713,0.383949813,0.586332782
T2,15.49641293,0.23780577,0.273133333,0.870658177,0.383940821,0.586332782
Fam104a,1206.294606,-0.094796359,0.108894674,-0.870532557,0.384009435,0.586368047
Mgarp,7.836122971,-0.244150945,0.280493809,-0.870432562,0.384064058,0.586368047
Usp37,646.5028534,0.087297345,0.100295396,0.870402314,0.384080582,0.586368047
Egflam,1203.45162,0.092204171,0.105967939,0.870113846,0.384238192,0.586499051
Sfxn4,218.4538806,-0.103140692,0.118529186,-0.870171269,0.384206815,0.586499051
Slc25a35,57.70203412,0.179438909,0.206269964,0.869922626,0.38434269,0.586603748
Gramd4,1914.112644,0.090055647,0.103536755,0.869793992,0.384412995,0.586656245
Slc25a28,342.7132907,0.099576047,0.114495624,0.869693038,0.384468178,0.586685655
Tspyl3,472.3345371,0.107601267,0.123744164,0.869546194,0.384548453,0.586753346
Ccm2,1126.969814,0.081020517,0.093260571,0.868754241,0.384981566,0.587266763
Epha8,682.3054725,0.152885059,0.175986095,0.868733746,0.384992779,0.587266763
Rbfox3,4201.430641,0.086174977,0.099189944,0.868787433,0.384963408,0.587266763
F2r,2010.131359,-0.107766214,0.124106717,-0.86833506,0.385210934,0.587544677
Fam91a1,2195.22749,0.103420665,0.119170505,0.86783777,0.38548315,0.587795242
Gpr75,99.55495196,0.126612397,0.145875315,0.867949431,0.385422016,0.587795242
Ttc34,17.0482425,-0.244981215,0.282283881,-0.867854069,0.385474226,0.587795242
Dbhos,51.45522357,0.170064861,0.196022364,0.867578872,0.385624917,0.587956535
Dync1li1,4225.620882,-0.058599704,0.067600801,-0.866849246,0.386024615,0.588017169
Fgf10,15.63204625,-0.234894462,0.270797249,-0.867418199,0.385712914,0.588017169
Grid1,97.77087753,-0.134846975,0.155527058,-0.867032253,0.385924338,0.588017169
Itgb8,115.8851541,0.197958727,0.228304026,0.867083821,0.385896084,0.588017169
Kctd12b,126.2606663,0.173988781,0.200708423,0.866873341,0.386011412,0.588017169
Metap1d,336.3358167,0.090645381,0.104557781,0.866940565,0.385974576,0.588017169
Mpdu1,1113.235406,0.078737859,0.090813165,0.867031325,0.385924846,0.588017169
Ppa2,626.6957717,0.086174562,0.099378317,0.867136457,0.385867247,0.588017169
Prr5l,47.43862787,-0.222295373,0.256290794,-0.86735606,0.38574695,0.588017169
Scd4,11.9275591,0.241170663,0.278162351,0.867014035,0.38593432,0.588017169
Hoxa1,63.70622659,-0.192193497,0.221856846,-0.866295093,0.386328356,0.588424982
2210408F21Rik,11.95722433,0.242906706,0.280599227,0.865671329,0.386670427,0.588891094
Rab12,756.6814127,0.081388257,0.094042632,0.865440026,0.38679732,0.589029439
Cux2,1412.661564,0.11088916,0.128163102,0.865219068,0.386918561,0.589159152
Cbx5,4948.295459,-0.070508003,0.08152407,-0.864873433,0.387108261,0.589283233
